ID,Location,Heading,Is_Formal,Statement_Type,Axiom_Count,Theorem_Count,Is_Technical,Conversational_Score,Has_Contradictions,Has_Ambiguity,Is_Definitive,Max_Severity,Concept_Density,Concepts,Aliases,Tags
GEN11-1167,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::iii-gravitational-wave-gw-predictions::1-near-horizon-gw-echoes-from-adjacency-loops::b1,**1\. Near-horizon GW echoes from adjacency loops**,False,,0,0,True,0.0,False,False,True,0.0,0,"frequency-dependent, δ, α, quasi-periodic, δA",Bk268pq,"definitive, low-uncertainty"
GEN11-1168,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::iii-gravitational-wave-gw-predictions::2-background-gw-power-from-early-δ-modes::b1,**2\. Background GW power from early δ-modes**,False,,0,0,True,0.0,False,False,True,0.0,0,"torsion-like, δ, Φ",Bk332ca,"definitive, low-uncertainty"
GEN11-1169,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::iv-inflation-early-universe-predictions::1-inflation-projection-of-adjacency-smoothing::b1,**1\. Inflation \= projection of adjacency smoothing**,False,,0,0,True,0.0,False,False,False,0.3,0,"non-Gaussianity, δ-harmonic, CMB-S4, δ",Bk634pn,
GEN11-1170,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::iv-inflation-early-universe-predictions::2-no-separate-reheating-stage::b1,**2\. No separate reheating stage**,False,,0,0,True,0.0,False,False,True,0.0,0,"Π, Φ, →",Bk012ph,"definitive, low-uncertainty"
GEN11-1171,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::v-metric-level-predictions-gr-tests::1-modified-lensing-around-large-δ-fixed-points::b1,**1\. Modified lensing around large δ-fixed points**,False,,0,0,True,0.0,False,False,True,0.0,0,Π,Bk734bi,"definitive, low-uncertainty"
GEN11-1172,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::v-metric-level-predictions-gr-tests::2-slight-deviations-in-horizon-scale-structure::b1,**2\. Slight deviations in horizon-scale structure**,False,,0,0,True,0.0,False,False,True,0.0,0,"micro-echo, Π-phase, Π",Bk226pt,"definitive, low-uncertainty"
GEN11-1173,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::how-to-produce-a-formal-igsoa-prediction-checklist::b1,**HOW TO PRODUCE A FORMAL IGSOA PREDICTION (CHECKLIST)**,False,,0,0,False,0.0,False,False,True,0.0,0,,Bk107fa,"definitive, low-uncertainty"
GEN11-1174,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::how-to-produce-a-formal-igsoa-prediction-checklist::step-1-pick-a-δ-feature::b1,**Step 1 — Pick a δ-Feature**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, δ₀₁",Bk164hg,"definitive, low-uncertainty"
GEN11-1175,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::how-to-produce-a-formal-igsoa-prediction-checklist::step-2-propagate-with-φ::b1,**Step 2 — Propagate with Φ**,False,,0,0,True,0.0,False,True,False,0.5,0,"Φ, phase-lock",Bk067ad,ambiguous
GEN11-1176,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::how-to-produce-a-formal-igsoa-prediction-checklist::step-3-realize-via-π::b1,**Step 3 — Realize via Π**,False,,0,0,False,0.0,False,False,True,0.0,0,,Bk460cc,"definitive, low-uncertainty"
GEN11-1177,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::how-to-produce-a-formal-igsoa-prediction-checklist::step-4-compare-with-data::b1,**Step 4 — Compare with data**,False,,0,0,False,0.0,False,False,True,0.0,0,,Bk749tp,"definitive, low-uncertainty"
GEN11-1178,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::one-line-summary::b1,**ONE-LINE SUMMARY**,False,,0,0,True,0.0,False,False,True,0.0,0,"IGSOA, δ-feature, Λ, Π, δ",Bk872ib,"definitive, low-uncertainty"
GEN11-1179,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::one-line-summary::a-full-white-paper-section-testable-predictions-of-deviation-geometry::b1,**✔ A full white-paper section: “Testable Predictions of Deviation Geometry”**,False,,0,0,False,0.0,False,False,True,0.0,0,,Bk043jt,"definitive, low-uncertainty"
GEN11-1180,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::one-line-summary::a-full-white-paper-section-testable-predictions-of-deviation-geometry::you-said::b1,**You said:**,False,,0,0,True,0.0,False,False,True,0.0,0,"Projection, Axiom, Box, Inflation Projection Axiom, δ",Bk420sa,"axiom-box, definitive, sealed, low-uncertainty"
GEN11-1181,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::one-line-summary::a-full-white-paper-section-testable-predictions-of-deviation-geometry::you-said::chatgpt-said::b1,**ChatGPT said:**,False,,0,0,False,0.0,False,False,True,0.0,0,"IGSOA, Axiom, IGSOA-consistent",Bk646bt,"axiom-box, definitive, sealed, low-uncertainty"
GEN11-1182,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::sealed-axiom-box-the-δinflation-projection-axiom::b1,**🔷 Sealed Axiom Box — “The δ–Inflation Projection Axiom”**,True,axiom,0,0,True,0.0,False,False,True,0.0,0,"δ, Φ, Π, Projection, Axiom",Am879ai,"axiom, δinflation-projection, definitive, low-uncertainty"
GEN11-1183,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::sealed-axiom-box-the-δinflation-projection-axiom::definitions::δ-deviational-curvature::b1,**δ-Deviational Curvature**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, δR",Bk137dm,"definitive, low-uncertainty"
GEN11-1184,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::sealed-axiom-box-the-δinflation-projection-axiom::definitions::φ-uniformization-genesis-smoothing::b1,**Φ-Uniformization (Genesis Smoothing)**,False,,0,0,True,0.0,False,False,True,0.0,0,"Φ, δ, ∫, phase-locking, mode-coupling",Bk214ep,"definitive, low-uncertainty"
GEN11-1185,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::sealed-axiom-box-the-δinflation-projection-axiom::definitions::π-realization-metric-projection::b1,**Π-Realization (Metric Projection)**,False,,0,0,True,0.0,False,False,True,0.0,0,"Π, Φ-evolved, Φ",Bk831mb,"definitive, low-uncertainty"
GEN11-1186,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::sealed-axiom-box-the-δinflation-projection-axiom::equivalent-form-emergent-slow-roll::b1,**EQUIVALENT FORM (emergent slow-roll)**,False,,0,0,True,0.0,True,False,False,0.6,0,"Meta-Time, τ, Φ, temporal gradient of Φ-smoothing, Π",Bk676ti,conflicted
GEN11-1187,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::sealed-axiom-box-the-δinflation-projection-axiom::immediate-consequences::1-no-fundamental-inflaton::b1,**1\. No Fundamental Inflaton**,False,,0,0,True,0.0,False,False,False,0.3,0,"δ-curvature, δ, Φ",Bk398ia,
GEN11-1188,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::sealed-axiom-box-the-δinflation-projection-axiom::immediate-consequences::2-horizon-flatness-problems-are-δ-resolved::b1,**2\. Horizon & Flatness Problems Are δ-Resolved**,False,,0,0,False,0.0,False,False,False,0.3,0,pre-metrically,Bk247ba,
GEN11-1189,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::sealed-axiom-box-the-δinflation-projection-axiom::immediate-consequences::3-power-spectrum-tilt-δ-harmonic-slope::b1,**3\. Power Spectrum Tilt \= δ-Harmonic Slope**,False,,0,0,True,0.0,False,False,False,0.3,0,"δ, ∂, slow-roll",Bk261kp,
GEN11-1190,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::sealed-axiom-box-the-δinflation-projection-axiom::immediate-consequences::4-tensor-modes-δ-torsion::b1,**4\. Tensor Modes \= δ-Torsion**,False,,0,0,True,0.0,False,False,True,0.0,0,"B-modes, δ, Φ",Bk700mo,"definitive, low-uncertainty"
GEN11-1191,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::sealed-axiom-box-the-δinflation-projection-axiom::immediate-consequences::5-reheating-π-condensation::b1,**5\. Reheating \= Π-Condensation**,False,,0,0,True,0.0,False,False,True,0.0,0,"high-curvature, Π",Bk069er,"definitive, low-uncertainty"
GEN11-1192,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::sealed-axiom-box-the-δinflation-projection-axiom::seal-interpretive-line::b1,**SEAL (Interpretive Line)**,False,,0,0,True,0.0,True,False,False,0.6,0,"δ, δ-smoothing, Axiom, →, Inflation Spectral Axiom",Bk259in,"axiom-box, conflicted, sealed"
GEN11-1193,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::sealed-axiom-box-the-δinflation-projection-axiom::seal-interpretive-line::you-said::b1,**You said:**,False,,0,0,False,0.0,False,False,True,0.0,0,"IGSOA, Axiom, Box, Empirical Prediction Axiom Box",Bk059si,"axiom-box, definitive, sealed, low-uncertainty"
GEN11-1194,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::sealed-axiom-box-the-δinflation-projection-axiom::seal-interpretive-line::you-said::chatgpt-said::b1,**ChatGPT said:**,False,,0,0,True,0.0,False,False,True,0.0,0,"IGSOA, falsifiability-oriented, Axiom, Π, δ",Bk155bt,"axiom-box, definitive, sealed, low-uncertainty"
GEN11-1195,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::sealed-axiom-box-the-igsoa-empirical-prediction-axiom::b1,**🔷 Sealed Axiom Box — “The IGSOA Empirical Prediction Axiom”**,True,axiom,0,0,True,0.0,False,False,True,0.0,0,"δ, Π, Φ, IGSOA, δ-feature",Am536ai,"axiom, igsoa-empirical-prediction, definitive, low-uncertainty"
GEN11-1196,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::sealed-axiom-box-the-igsoa-empirical-prediction-axiom::definitions::δ-feature-primordial-predictive-seed::b1,**δ-Feature (Primordial Predictive Seed)**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, δ-torsion, δ-basins, δ-shear, ∈",Bk285as,"definitive, low-uncertainty"
GEN11-1197,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::sealed-axiom-box-the-igsoa-empirical-prediction-axiom::definitions::φ-evolution::b1,**Φ-Evolution**,False,,0,0,True,0.0,False,False,True,0.0,0,"phase-locking, mode-coupling, Φ, pre-geometric, δ-modes",Bk423pl,"definitive, low-uncertainty"
GEN11-1198,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::sealed-axiom-box-the-igsoa-empirical-prediction-axiom::definitions::π-imprint-observable::b1,**Π-Imprint (Observable)**,False,,0,0,True,0.0,False,False,True,0.0,0,Π,Bk964mm,"definitive, low-uncertainty"
GEN11-1199,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::sealed-axiom-box-the-igsoa-empirical-prediction-axiom::the-predictive-criterion::b1,**THE PREDICTIVE CRITERION**,False,,0,0,True,0.0,False,False,False,0.3,0,"Π, Φ, IGSOA, distinctively non-standard prediction, Λ",Bk347fm,
GEN11-1200,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::sealed-axiom-box-the-igsoa-empirical-prediction-axiom::equivalent-form-operational-prediction-map::b1,**EQUIVALENT FORM (Operational Prediction Map)**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, IGSOA, δA-cycles, δ-torsion, δ-basin",Bk143pi,"definitive, low-uncertainty"
GEN11-1201,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::sealed-axiom-box-the-igsoa-empirical-prediction-axiom::immediate-consequences::1-igsoa-is-inherently-falsifiable::b1,**1\. IGSOA is inherently falsifiable**,False,,0,0,True,0.0,False,False,True,0.0,0,"Π-imprints, δ-features, Φ-evolved, Λ, Π",Bk913as,"definitive, low-uncertainty"
GEN11-1202,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::sealed-axiom-box-the-igsoa-empirical-prediction-axiom::immediate-consequences::2-predictions-cluster-into-five-observable-domains::b1,**2\. Predictions cluster into five observable domains**,False,,0,0,False,0.0,False,False,True,0.0,0,"non-Gaussianity, torsion-origin, horizon-scale, large-scale, B-modes",Bk526ca,"definitive, low-uncertainty"
GEN11-1203,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::sealed-axiom-box-the-igsoa-empirical-prediction-axiom::immediate-consequences::3-δ-harmonic-coherence-is-the-root-of-all-cosmological-signatures::b1,**3\. δ-harmonic coherence is the root of all cosmological signatures**,False,,0,0,False,0.0,False,False,False,0.3,0,IGSOA,Bk403ip,
GEN11-1204,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::sealed-axiom-box-the-igsoa-empirical-prediction-axiom::seal-interpretive-line::b1,**SEAL (Interpretive Line)**,False,,0,0,True,0.0,False,False,True,0.0,0,"IGSOA, Π, δ, δ-survivors, Axiom",Bk592es,"axiom-box, definitive, sealed, low-uncertainty"
GEN11-1205,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::sealed-axiom-box-the-igsoa-empirical-prediction-axiom::seal-interpretive-line::you-said::b1,**You said:**,False,,0,0,True,0.0,False,False,True,0.0,0,"Axiom, Inflation Spectral Axiom, δ",Bk726cb,"definitive, low-uncertainty"
GEN11-1206,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::sealed-axiom-box-the-igsoa-empirical-prediction-axiom::seal-interpretive-line::you-said::chatgpt-said::b1,**ChatGPT said:**,False,,0,0,True,0.16,False,False,True,0.0,0,"Projection, IGSOA, Axiom, δ, non-Gaussianity",Bk192bt,"axiom-box, definitive, sealed, low-uncertainty"
GEN11-1207,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::sealed-axiom-box-the-δinflation-spectral-axiom::b1,**🔷 Sealed Axiom Box — “The δ–Inflation Spectral Axiom”**,True,axiom,0,0,True,0.16,False,False,True,0.0,0,"δ, Φ, Π, Axiom, ψ",Am431ai,"axiom, δinflation-spectral, definitive, low-uncertainty"
GEN11-1208,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::sealed-axiom-box-the-δinflation-spectral-axiom::definitions::1-δ-harmonic-spectrum-genesis-level::b1,**1\. δ-Harmonic Spectrum (Genesis-Level)**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, δk",Bk089md,"definitive, low-uncertainty"
GEN11-1209,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::sealed-axiom-box-the-δinflation-spectral-axiom::definitions::2-φ-transfer-kernel-pre-metric-smoothing-law::b1,**2\. Φ-Transfer Kernel (Pre-Metric Smoothing Law)**,False,,0,0,True,0.0,False,False,True,0.0,0,"Φ, δ, δk, phase-locking",Bk131pd,"definitive, low-uncertainty"
GEN11-1210,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::sealed-axiom-box-the-δinflation-spectral-axiom::definitions::3-π-projection-into-metric-space::b1,**3\. Π-Projection Into Metric Space**,False,,0,0,True,0.0,False,False,True,0.0,0,"Π, Φ-evolved, δ-modes, δ, Φ",Bk897rs,"definitive, low-uncertainty"
GEN11-1211,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::core-spectral-consequences::a-scalar-power-spectrum::b1,**(A) Scalar Power Spectrum**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, Π, Φ, δ-curvature, δk",Bk572sb,"definitive, low-uncertainty"
GEN11-1212,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::core-spectral-consequences::a-scalar-power-spectrum::tilt::b1,**Tilt**,False,,0,0,True,0.0,False,False,False,0.3,0,"δ, Φ, Φ-smoothing, δ-harmonic, slow-roll",Bk393dk,
GEN11-1213,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::core-spectral-consequences::b-tensor-gravitational-wave-spectrum::b1,**(B) Tensor (Gravitational-Wave) Spectrum**,False,,0,0,True,0.0,False,False,False,0.3,0,"δ, torsion, Π, Φ, δk",Bk954tb,
GEN11-1214,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::core-spectral-consequences::b-tensor-gravitational-wave-spectrum::tensor-to-scalar-ratio::b1,**Tensor-to-Scalar Ratio**,False,,0,0,True,0.0,False,False,False,0.3,0,"δ, Φ, r measures the torsion fraction of δ, δk, slow-roll",Bk412ts,
GEN11-1215,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::core-spectral-consequences::c-running-of-the-spectral-index::b1,**(C) Running of the Spectral Index**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ, α, Φ, δ-harmonics, power-law",Bk713dd,"definitive, low-uncertainty"
GEN11-1216,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::core-spectral-consequences::d-igsoa-non-gaussianity::b1,**(D) IGSOA Non-Gaussianity**,False,,0,0,True,0.0,True,False,False,0.6,0,"δ, Φ, δk, Π, non-Gaussianity",Bk240ng,conflicted
GEN11-1217,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::equivalent-form-compact-statement::b1,**EQUIVALENT FORM (Compact Statement)**,False,,0,0,True,0.0,False,False,True,0.0,0,"δ-harmonic, Π, δ, Φ",Bk443is,"definitive, low-uncertainty"
GEN11-1218,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::immediate-consequences::1-inflations-spectral-properties-are-not-inflaton-specific::b1,**1\. Inflation’s spectral properties are not inflaton-specific.**,False,,0,0,True,0.0,False,False,False,0.3,0,δ,Bk695ao,
GEN11-1219,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::immediate-consequences::2-low-ℓ-anomalies-derive-from-global-δ₀m-modes::b1,**2\. Low-ℓ anomalies derive from global δ₀m modes.**,False,,0,0,True,0.0,False,False,True,0.0,0,"large-scale, Π, Φ, →",Bk290pa,"definitive, low-uncertainty"
GEN11-1220,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::immediate-consequences::3-tensor-to-scalar-ratio-encodes-δs-torsionalshear-decomposition::b1,**3\. Tensor-to-scalar ratio encodes δ’s torsional/shear decomposition.**,False,,0,0,False,0.0,False,False,True,0.0,0,IGSOA,Bk489pi,"definitive, low-uncertainty"
GEN11-1221,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::immediate-consequences::5-igsoa-predicts-spectral-coherence-not-pure-stochasticity::b1,"**5\. IGSOA predicts spectral *coherence*, not pure stochasticity.**",False,,0,0,False,0.16,False,False,True,0.0,0,,Bk411tt,"definitive, low-uncertainty"
GEN11-1222,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::seal-interpretive-line::b1,**SEAL (Interpretive Line)**,False,,0,0,True,0.0,False,False,True,0.0,0,"A diagram stack showing the δ-spectrum flowing into CMB spectra, δ, IGSOA, Φ, Φ-smoothed",Bk838ie,"definitive, sealed, low-uncertainty"
GEN11-1223,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::seal-interpretive-line::you-said::b1,**You said:**,False,,0,0,False,0.0,False,False,True,0.0,0,"Axiom, white-paper",Bk812wp,"axiom-box, definitive, low-uncertainty"
GEN11-1224,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::seal-interpretive-line::you-said::chatgpt-said::b1,**ChatGPT said:**,False,,0,0,False,0.0,True,False,False,0.6,0,"IGSOA, Axiom, formal white-paper section, practical scientific methodology, IGSOA Empirical Prediction Axiom",Bk900bf,conflicted
GEN11-1225,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::section-x-methodology-for-deriving-empirical-predictions-in-igsoa::b1,**Section X — Methodology for Deriving Empirical Predictions in IGSOA**,False,,0,0,False,0.0,False,False,True,0.0,0,"White-Paper, Paper Draft",Bk355wp,"definitive, low-uncertainty"
GEN11-1226,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::section-x-methodology-for-deriving-empirical-predictions-in-igsoa::x1-overview::b1,**X.1 Overview**,False,,0,0,True,0.0,False,False,True,0.0,0,"IGSOA, Π, δ, Φ, Axiom",Bk765ti,"definitive, low-uncertainty"
GEN11-1227,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::x2-structure-of-predictive-seeds-identifying-δ-modes::b1,**X.2 Structure of Predictive Seeds: Identifying δ-Modes**,False,,0,0,True,0.0,True,False,False,0.7,0,"δ, Adjacency, δ-feature, gravitational-wave, Harmonic δ-modes",Bk027tf,conflicted
GEN11-1228,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::x3-propagation-and-smoothing-the-φ-evolution-step::b1,**X.3 Propagation and Smoothing: The Φ-Evolution Step**,False,,0,0,True,0.0,True,False,False,0.6,0,"Φ, δ, δ-features, Mode, ↔",Bk435to,conflicted
GEN11-1229,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::x4-realization-into-geometry-π-projection::b1,**X.4 Realization into Geometry: Π-Projection**,False,,0,0,True,0.0,False,False,True,0.0,0,"Π, δ, Adjacency, IGSOA, gravitational-wave",Bk188me,"definitive, low-uncertainty"
GEN11-1230,genesis-11/how-igsoa-modes-map-to-cmb-anisotropies::x5-the-prediction-pipeline::b1,**X.5 The Prediction Pipeline**,False,,0,0,False,0.0,False,False,True,0.0,0,three-step,Bk809tf,"definitive, low-uncertainty"
